<roll>;<pitch>;<yaw>;<time_to_reach_in_ms>;<optional comment>
0.000;33.432;0.000;010;
0.000;33.318;0.000;010;
0.000;33.200;0.000;010;
0.000;33.078;0.000;010;
0.000;32.952;0.000;010;
0.000;32.822;0.000;010;
0.000;32.688;0.000;010;
0.000;32.550;0.000;010;
0.000;32.408;0.000;010;
0.000;32.262;0.000;010;
0.000;32.112;0.000;010;
0.000;31.958;0.000;010;
0.000;31.800;0.000;010;
0.000;31.638;0.000;010;
0.000;31.472;0.000;010;
0.000;31.302;0.000;010;
0.000;31.128;0.000;010;
0.000;30.950;0.000;010;
0.000;30.768;0.000;010;
0.000;30.582;0.000;010;
0.000;30.392;0.000;010;
0.000;30.198;0.000;010;
0.000;30.000;0.000;010;
0.000;29.798;0.000;010;
0.000;29.592;0.000;010;
0.000;29.382;0.000;010;
0.000;29.168;0.000;010;
0.000;28.950;0.000;010;
0.000;28.728;0.000;010;
0.000;28.502;0.000;010;
0.000;28.272;0.000;010;
0.000;28.038;0.000;010;
0.000;27.800;0.000;010;
0.000;27.558;0.000;010;
0.000;27.312;0.000;010;
0.000;27.062;0.000;010;
0.000;26.808;0.000;010;
0.000;26.550;0.000;010;
0.000;26.288;0.000;010;
0.000;26.022;0.000;010;
0.000;25.752;0.000;010;
0.000;25.478;0.000;010;
0.000;25.200;0.000;010;
0.000;24.918;0.000;010;
0.000;24.632;0.000;010;
0.000;24.342;0.000;010;
0.000;24.048;0.000;010;
0.000;23.750;0.000;010;
0.000;23.448;0.000;010;
0.000;23.142;0.000;010;
0.000;22.832;0.000;010;
0.000;22.518;0.000;010;
0.000;22.200;0.000;010;
0.000;21.878;0.000;010;
0.000;21.552;0.000;010;
0.000;21.222;0.000;010;
0.000;20.888;0.000;010;
0.000;20.550;0.000;010;
0.000;20.208;0.000;010;
0.000;19.862;0.000;010;
0.000;19.512;0.000;010;
0.000;19.158;0.000;010;
0.000;18.800;0.000;010;
0.000;18.438;0.000;010;
0.000;18.072;0.000;010;
0.000;17.702;0.000;010;
0.000;17.332;0.000;010;
0.000;16.966;0.000;010;
0.000;16.604;0.000;010;
0.000;16.245;0.000;010;
0.000;15.891;0.000;010;
0.000;15.540;0.000;010;
0.000;15.194;0.000;010;
0.000;14.851;0.000;010;
0.000;14.512;0.000;010;
0.000;14.177;0.000;010;
0.000;13.846;0.000;010;
0.000;13.519;0.000;010;
0.000;13.196;0.000;010;
0.000;12.877;0.000;010;
0.000;12.562;0.000;010;
0.000;12.250;0.000;010;
0.000;11.943;0.000;010;
0.000;11.639;0.000;010;
0.000;11.339;0.000;010;
0.000;11.044;0.000;010;
0.000;10.752;0.000;010;
0.000;10.464;0.000;010;
0.000;10.180;0.000;010;
0.000;9.900;0.000;010;
0.000;9.623;0.000;010;
0.000;9.351;0.000;010;
0.000;9.083;0.000;010;
0.000;8.818;0.000;010;
0.000;8.558;0.000;010;
0.000;8.301;0.000;010;
0.000;8.048;0.000;010;
0.000;7.799;0.000;010;
0.000;7.554;0.000;010;
0.000;7.313;0.000;010;
0.000;7.076;0.000;010;
0.000;6.843;0.000;010;
0.000;6.613;0.000;010;
0.000;6.388;0.000;010;
0.000;6.166;0.000;010;
0.000;5.949;0.000;010;
0.000;5.735;0.000;010;
0.000;5.525;0.000;010;
0.000;5.319;0.000;010;
0.000;5.117;0.000;010;
0.000;4.919;0.000;010;
0.000;4.725;0.000;010;
0.000;4.535;0.000;010;
0.000;4.349;0.000;010;
0.000;4.166;0.000;010;
0.000;3.988;0.000;010;
0.000;3.813;0.000;010;
0.000;3.642;0.000;010;
0.000;3.475;0.000;010;
0.000;3.313;0.000;010;
0.000;3.154;0.000;010;
0.000;2.999;0.000;010;
0.000;2.847;0.000;010;
0.000;2.700;0.000;010;
0.000;2.557;0.000;010;
0.000;2.417;0.000;010;
0.000;2.282;0.000;010;
0.000;2.150;0.000;010;
0.000;2.022;0.000;010;
0.000;1.899;0.000;010;
0.000;1.779;0.000;010;
0.000;1.663;0.000;010;
0.000;1.551;0.000;010;
0.000;1.442;0.000;010;
0.000;1.338;0.000;010;
0.000;1.238;0.000;010;
0.000;1.141;0.000;010;
0.000;1.049;0.000;010;
0.000;0.960;0.000;010;
0.000;0.875;0.000;010;
0.000;0.795;0.000;010;
0.000;0.718;0.000;010;
0.000;0.645;0.000;010;
0.000;0.576;0.000;010;
0.000;0.510;0.000;010;
0.000;0.449;0.000;010;
0.000;0.392;0.000;010;
0.000;0.338;0.000;010;
0.000;0.289;0.000;010;
0.000;0.243;0.000;010;
0.000;0.201;0.000;010;
0.000;0.164;0.000;010;
0.000;0.130;0.000;010;
0.000;0.100;0.000;010;
0.000;0.074;0.000;010;
0.000;0.051;0.000;010;
0.000;0.033;0.000;010;
0.000;0.019;0.000;010;
0.000;0.008;0.000;010;
0.000;0.002;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.000;0.000;0.000;010;
0.003;0.003;0.000;010;
0.012;0.012;0.000;010;
0.027;0.027;0.000;010;
0.048;0.048;0.000;010;
0.075;0.075;0.000;010;
0.108;0.108;0.000;010;
0.147;0.147;0.000;010;
0.192;0.192;0.000;010;
0.243;0.243;0.000;010;
0.300;0.300;0.000;010;
0.363;0.363;0.000;010;
0.432;0.432;0.000;010;
0.507;0.507;0.000;010;
0.588;0.588;0.000;010;
0.675;0.675;0.000;010;
0.768;0.768;0.000;010;
0.867;0.867;0.000;010;
0.972;0.972;0.000;010;
1.083;1.083;0.000;010;
1.200;1.200;0.000;010;
1.323;1.323;0.000;010;
1.452;1.452;0.000;010;
1.587;1.587;0.000;010;
1.728;1.728;0.000;010;
1.875;1.875;0.000;010;
2.028;2.028;0.000;010;
2.187;2.187;0.000;010;
2.352;2.352;0.000;010;
2.523;2.523;0.000;010;
2.700;2.700;0.000;010;
2.883;2.883;0.000;010;
3.072;3.072;0.000;010;
3.267;3.267;0.000;010;
3.468;3.468;0.000;010;
3.675;3.675;0.000;010;
3.888;3.888;0.000;010;
4.107;4.107;0.000;010;
4.332;4.332;0.000;010;
4.563;4.563;0.000;010;
4.800;4.800;0.000;010;
5.037;5.037;0.000;010;
5.269;5.269;0.000;010;
5.495;5.495;0.000;010;
5.716;5.716;0.000;010;
5.931;5.931;0.000;010;
6.141;6.141;0.000;010;
6.345;6.345;0.000;010;
6.543;6.543;0.000;010;
6.736;6.736;0.000;010;
6.924;6.924;0.000;010;
7.106;7.106;0.000;010;
7.282;7.282;0.000;010;
7.453;7.453;0.000;010;
7.619;7.619;0.000;010;
7.779;7.779;0.000;010;
7.933;7.933;0.000;010;
8.082;8.082;0.000;010;
8.225;8.225;0.000;010;
8.363;8.363;0.000;010;
8.495;8.495;0.000;010;
8.622;8.622;0.000;010;
8.743;8.743;0.000;010;
8.859;8.859;0.000;010;
8.969;8.969;0.000;010;
9.074;9.074;0.000;010;
9.173;9.173;0.000;010;
9.267;9.267;0.000;010;
9.355;9.355;0.000;010;
9.437;9.437;0.000;010;
9.515;9.515;0.000;010;
9.586;9.586;0.000;010;
9.652;9.652;0.000;010;
9.713;9.713;0.000;010;
9.768;9.768;0.000;010;
9.817;9.817;0.000;010;
9.861;9.861;0.000;010;
9.899;9.899;0.000;010;
9.932;9.932;0.000;010;
9.960;9.960;0.000;010;
9.981;9.981;0.000;010;
9.998;9.998;0.000;010;
10.000;10.000;0.000;010;
9.997;9.997;0.000;010;
9.988;9.988;0.000;010;
9.973;9.973;0.000;010;
9.952;9.952;0.000;010;
9.925;9.925;0.000;010;
9.892;9.892;0.000;010;
9.853;9.853;0.000;010;
9.808;9.808;0.000;010;
9.757;9.757;0.000;010;
9.700;9.700;0.000;010;
9.637;9.637;0.000;010;
9.568;9.568;0.000;010;
9.493;9.493;0.000;010;
9.412;9.412;0.000;010;
9.325;9.325;0.000;010;
9.232;9.232;0.000;010;
9.133;9.133;0.000;010;
9.028;9.028;0.000;010;
8.917;8.917;0.000;010;
8.800;8.800;0.000;010;
8.677;8.677;0.000;010;
8.548;8.548;0.000;010;
8.413;8.413;0.000;010;
8.272;8.272;0.000;010;
8.125;8.125;0.000;010;
7.972;7.972;0.000;010;
7.813;7.813;0.000;010;
7.648;7.648;0.000;010;
7.477;7.477;0.000;010;
7.300;7.300;0.000;010;
7.117;7.117;0.000;010;
6.928;6.928;0.000;010;
6.733;6.733;0.000;010;
6.532;6.532;0.000;010;
6.325;6.325;0.000;010;
6.112;6.112;0.000;010;
5.893;5.893;0.000;010;
5.668;5.668;0.000;010;
5.437;5.437;0.000;010;
5.200;5.200;0.000;010;
4.963;4.963;0.000;010;
4.731;4.731;0.000;010;
4.505;4.505;0.000;010;
4.284;4.284;0.000;010;
4.069;4.069;0.000;010;
3.859;3.859;0.000;010;
3.655;3.655;0.000;010;
3.457;3.457;0.000;010;
3.264;3.264;0.000;010;
3.076;3.076;0.000;010;
2.894;2.894;0.000;010;
2.718;2.718;0.000;010;
2.547;2.547;0.000;010;
2.381;2.381;0.000;010;
2.221;2.221;0.000;010;
2.067;2.067;0.000;010;
1.918;1.918;0.000;010;
1.775;1.775;0.000;010;
1.637;1.637;0.000;010;
1.505;1.505;0.000;010;
1.378;1.378;0.000;010;
1.257;1.257;0.000;010;
1.141;1.141;0.000;010;
1.031;1.031;0.000;010;
0.926;0.926;0.000;010;
0.827;0.827;0.000;010;
0.733;0.733;0.000;010;
0.645;0.645;0.000;010;
0.563;0.563;0.000;010;
0.485;0.485;0.000;010;
0.414;0.414;0.000;010;
0.348;0.348;0.000;010;
0.287;0.287;0.000;010;
0.232;0.232;0.000;010;
0.183;0.183;0.000;010;
0.139;0.139;0.000;010;
0.101;0.101;0.000;010;
0.068;0.068;0.000;010;
0.040;0.040;0.000;010;
0.019;0.019;0.000;010;
0.002;0.002;0.000;010;
0.000;0.000;0.000;010;
0.003;0.003;0.000;010;
0.012;0.012;0.000;010;
0.027;0.027;0.000;010;
0.048;0.048;0.000;010;
0.075;0.075;0.000;010;
0.108;0.108;0.000;010;
0.147;0.147;0.000;010;
0.192;0.192;0.000;010;
0.243;0.243;0.000;010;
0.300;0.300;0.000;010;
0.363;0.363;0.000;010;
0.432;0.432;0.000;010;
0.507;0.507;0.000;010;
0.588;0.588;0.000;010;
0.675;0.675;0.000;010;
0.768;0.768;0.000;010;
0.867;0.867;0.000;010;
0.972;0.972;0.000;010;
1.083;1.083;0.000;010;
1.200;1.200;0.000;010;
1.323;1.323;0.000;010;
1.452;1.452;0.000;010;
1.587;1.587;0.000;010;
1.728;1.728;0.000;010;
1.875;1.875;0.000;010;
2.028;2.028;0.000;010;
2.187;2.187;0.000;010;
2.352;2.352;0.000;010;
2.523;2.523;0.000;010;
2.700;2.700;0.000;010;
2.883;2.883;0.000;010;
3.072;3.072;0.000;010;
3.267;3.267;0.000;010;
3.468;3.468;0.000;010;
3.675;3.675;0.000;010;
3.888;3.888;0.000;010;
4.107;4.107;0.000;010;
4.332;4.332;0.000;010;
4.563;4.563;0.000;010;
4.800;4.800;0.000;010;
5.037;5.037;0.000;010;
5.269;5.269;0.000;010;
5.495;5.495;0.000;010;
5.716;5.716;0.000;010;
5.931;5.931;0.000;010;
6.141;6.141;0.000;010;
6.345;6.345;0.000;010;
6.543;6.543;0.000;010;
6.736;6.736;0.000;010;
6.924;6.924;0.000;010;
7.106;7.106;0.000;010;
7.282;7.282;0.000;010;
7.453;7.453;0.000;010;
7.619;7.619;0.000;010;
7.779;7.779;0.000;010;
7.933;7.933;0.000;010;
8.082;8.082;0.000;010;
8.225;8.225;0.000;010;
8.363;8.363;0.000;010;
8.495;8.495;0.000;010;
8.622;8.622;0.000;010;
8.743;8.743;0.000;010;
8.859;8.859;0.000;010;
8.969;8.969;0.000;010;
9.074;9.074;0.000;010;
9.173;9.173;0.000;010;
9.267;9.267;0.000;010;
9.355;9.355;0.000;010;
9.437;9.437;0.000;010;
9.515;9.515;0.000;010;
9.586;9.586;0.000;010;
9.652;9.652;0.000;010;
9.713;9.713;0.000;010;
9.768;9.768;0.000;010;
9.817;9.817;0.000;010;
9.861;9.861;0.000;010;
9.899;9.899;0.000;010;
9.932;9.932;0.000;010;
9.960;9.960;0.000;010;
9.981;9.981;0.000;010;
9.998;9.998;0.000;010;
10.000;10.000;0.000;010;
9.997;9.997;0.000;010;
9.988;9.988;0.000;010;
9.973;9.973;0.000;010;
9.952;9.952;0.000;010;
9.925;9.925;0.000;010;
9.892;9.892;0.000;010;
9.853;9.853;0.000;010;
9.808;9.808;0.000;010;
9.757;9.757;0.000;010;
9.700;9.700;0.000;010;
9.637;9.637;0.000;010;
9.568;9.568;0.000;010;
9.493;9.493;0.000;010;
9.412;9.412;0.000;010;
9.325;9.325;0.000;010;
9.232;9.232;0.000;010;
9.133;9.133;0.000;010;
9.028;9.028;0.000;010;
8.917;8.917;0.000;010;
8.800;8.800;0.000;010;
8.677;8.677;0.000;010;
8.548;8.548;0.000;010;
8.413;8.413;0.000;010;
8.272;8.272;0.000;010;
8.125;8.125;0.000;010;
7.972;7.972;0.000;010;
7.813;7.813;0.000;010;
7.648;7.648;0.000;010;
7.477;7.477;0.000;010;
7.300;7.300;0.000;010;
7.117;7.117;0.000;010;
6.928;6.928;0.000;010;
6.733;6.733;0.000;010;
6.532;6.532;0.000;010;
6.325;6.325;0.000;010;
6.112;6.112;0.000;010;
5.893;5.893;0.000;010;
5.668;5.668;0.000;010;
5.437;5.437;0.000;010;
5.200;5.200;0.000;010;
4.963;4.963;0.000;010;
4.731;4.731;0.000;010;
4.505;4.505;0.000;010;
4.284;4.284;0.000;010;
4.069;4.069;0.000;010;
3.859;3.859;0.000;010;
3.655;3.655;0.000;010;
3.457;3.457;0.000;010;
3.264;3.264;0.000;010;
3.076;3.076;0.000;010;
2.894;2.894;0.000;010;
2.718;2.718;0.000;010;
2.547;2.547;0.000;010;
2.381;2.381;0.000;010;
2.221;2.221;0.000;010;
2.067;2.067;0.000;010;
1.918;1.918;0.000;010;
1.775;1.775;0.000;010;
1.637;1.637;0.000;010;
1.505;1.505;0.000;010;
1.378;1.378;0.000;010;
1.257;1.257;0.000;010;
1.141;1.141;0.000;010;
1.031;1.031;0.000;010;
0.926;0.926;0.000;010;
0.827;0.827;0.000;010;
0.733;0.733;0.000;010;
0.645;0.645;0.000;010;
0.563;0.563;0.000;010;
0.485;0.485;0.000;010;
0.414;0.414;0.000;010;
0.348;0.348;0.000;010;
0.287;0.287;0.000;010;
0.232;0.232;0.000;010;
0.183;0.183;0.000;010;
0.139;0.139;0.000;010;
0.101;0.101;0.000;010;
0.068;0.068;0.000;010;
0.040;0.040;0.000;010;
0.019;0.019;0.000;010;
0.002;0.002;0.000;010;
0.000;0.000;0.000;010;
-0.003;0.003;0.000;010;
-0.012;0.012;0.000;010;
-0.027;0.027;0.000;010;
-0.048;0.048;0.000;010;
-0.075;0.075;0.000;010;
-0.108;0.108;0.000;010;
-0.147;0.147;0.000;010;
-0.192;0.192;0.000;010;
-0.243;0.243;0.000;010;
-0.300;0.300;0.000;010;
-0.363;0.363;0.000;010;
-0.432;0.432;0.000;010;
-0.507;0.507;0.000;010;
-0.588;0.588;0.000;010;
-0.675;0.675;0.000;010;
-0.768;0.768;0.000;010;
-0.867;0.867;0.000;010;
-0.972;0.972;0.000;010;
-1.083;1.083;0.000;010;
-1.200;1.200;0.000;010;
-1.323;1.323;0.000;010;
-1.452;1.452;0.000;010;
-1.587;1.587;0.000;010;
-1.728;1.728;0.000;010;
-1.875;1.875;0.000;010;
-2.028;2.028;0.000;010;
-2.187;2.187;0.000;010;
-2.352;2.352;0.000;010;
-2.523;2.523;0.000;010;
-2.700;2.700;0.000;010;
-2.883;2.883;0.000;010;
-3.072;3.072;0.000;010;
-3.267;3.267;0.000;010;
-3.468;3.468;0.000;010;
-3.675;3.675;0.000;010;
-3.888;3.888;0.000;010;
-4.107;4.107;0.000;010;
-4.332;4.332;0.000;010;
-4.563;4.563;0.000;010;
-4.800;4.800;0.000;010;
-5.037;5.037;0.000;010;
-5.269;5.269;0.000;010;
-5.495;5.495;0.000;010;
-5.716;5.716;0.000;010;
-5.931;5.931;0.000;010;
-6.141;6.141;0.000;010;
-6.345;6.345;0.000;010;
-6.543;6.543;0.000;010;
-6.736;6.736;0.000;010;
-6.924;6.924;0.000;010;
-7.106;7.106;0.000;010;
-7.282;7.282;0.000;010;
-7.453;7.453;0.000;010;
-7.619;7.619;0.000;010;
-7.779;7.779;0.000;010;
-7.933;7.933;0.000;010;
-8.082;8.082;0.000;010;
-8.225;8.225;0.000;010;
-8.363;8.363;0.000;010;
-8.495;8.495;0.000;010;
-8.622;8.622;0.000;010;
-8.743;8.743;0.000;010;
-8.859;8.859;0.000;010;
-8.969;8.969;0.000;010;
-9.074;9.074;0.000;010;
-9.173;9.173;0.000;010;
-9.267;9.267;0.000;010;
-9.355;9.355;0.000;010;
-9.437;9.437;0.000;010;
-9.515;9.515;0.000;010;
-9.586;9.586;0.000;010;
-9.652;9.652;0.000;010;
-9.713;9.713;0.000;010;
-9.768;9.768;0.000;010;
-9.817;9.817;0.000;010;
-9.861;9.861;0.000;010;
-9.899;9.899;0.000;010;
-9.932;9.932;0.000;010;
-9.960;9.960;0.000;010;
-9.981;9.981;0.000;010;
-9.998;9.998;0.000;010;
-10.000;10.000;0.000;010;
-9.997;9.997;0.000;010;
-9.988;9.988;0.000;010;
-9.973;9.973;0.000;010;
-9.952;9.952;0.000;010;
-9.925;9.925;0.000;010;
-9.892;9.892;0.000;010;
-9.853;9.853;0.000;010;
-9.808;9.808;0.000;010;
-9.757;9.757;0.000;010;
-9.700;9.700;0.000;010;
-9.637;9.637;0.000;010;
-9.568;9.568;0.000;010;
-9.493;9.493;0.000;010;
-9.412;9.412;0.000;010;
-9.325;9.325;0.000;010;
-9.232;9.232;0.000;010;
-9.133;9.133;0.000;010;
-9.028;9.028;0.000;010;
-8.917;8.917;0.000;010;
-8.800;8.800;0.000;010;
-8.677;8.677;0.000;010;
-8.548;8.548;0.000;010;
-8.413;8.413;0.000;010;
-8.272;8.272;0.000;010;
-8.125;8.125;0.000;010;
-7.972;7.972;0.000;010;
-7.813;7.813;0.000;010;
-7.648;7.648;0.000;010;
-7.477;7.477;0.000;010;
-7.300;7.300;0.000;010;
-7.117;7.117;0.000;010;
-6.928;6.928;0.000;010;
-6.733;6.733;0.000;010;
-6.532;6.532;0.000;010;
-6.325;6.325;0.000;010;
-6.112;6.112;0.000;010;
-5.893;5.893;0.000;010;
-5.668;5.668;0.000;010;
-5.437;5.437;0.000;010;
-5.200;5.200;0.000;010;
-4.963;4.963;0.000;010;
-4.731;4.731;0.000;010;
-4.505;4.505;0.000;010;
-4.284;4.284;0.000;010;
-4.069;4.069;0.000;010;
-3.859;3.859;0.000;010;
-3.655;3.655;0.000;010;
-3.457;3.457;0.000;010;
-3.264;3.264;0.000;010;
-3.076;3.076;0.000;010;
-2.894;2.894;0.000;010;
-2.718;2.718;0.000;010;
-2.547;2.547;0.000;010;
-2.381;2.381;0.000;010;
-2.221;2.221;0.000;010;
-2.067;2.067;0.000;010;
-1.918;1.918;0.000;010;
-1.775;1.775;0.000;010;
-1.637;1.637;0.000;010;
-1.505;1.505;0.000;010;
-1.378;1.378;0.000;010;
-1.257;1.257;0.000;010;
-1.141;1.141;0.000;010;
-1.031;1.031;0.000;010;
-0.926;0.926;0.000;010;
-0.827;0.827;0.000;010;
-0.733;0.733;0.000;010;
-0.645;0.645;0.000;010;
-0.563;0.563;0.000;010;
-0.485;0.485;0.000;010;
-0.414;0.414;0.000;010;
-0.348;0.348;0.000;010;
-0.287;0.287;0.000;010;
-0.232;0.232;0.000;010;
-0.183;0.183;0.000;010;
-0.139;0.139;0.000;010;
-0.101;0.101;0.000;010;
-0.068;0.068;0.000;010;
-0.040;0.040;0.000;010;
-0.019;0.019;0.000;010;
-0.002;0.002;0.000;010;
0.000;0.000;0.000;010;
-0.003;-0.003;0.000;010;
-0.012;-0.012;0.000;010;
-0.027;-0.027;0.000;010;
-0.048;-0.048;0.000;010;
-0.075;-0.075;0.000;010;
-0.108;-0.108;0.000;010;
-0.147;-0.147;0.000;010;
-0.192;-0.192;0.000;010;
-0.243;-0.243;0.000;010;
-0.300;-0.300;0.000;010;
-0.363;-0.363;0.000;010;
-0.432;-0.432;0.000;010;
-0.507;-0.507;0.000;010;
-0.588;-0.588;0.000;010;
-0.675;-0.675;0.000;010;
-0.768;-0.768;0.000;010;
-0.867;-0.867;0.000;010;
-0.972;-0.972;0.000;010;
-1.083;-1.083;0.000;010;
-1.200;-1.200;0.000;010;
-1.323;-1.323;0.000;010;
-1.452;-1.452;0.000;010;
-1.587;-1.587;0.000;010;
-1.728;-1.728;0.000;010;
-1.875;-1.875;0.000;010;
-2.028;-2.028;0.000;010;
-2.187;-2.187;0.000;010;
-2.352;-2.352;0.000;010;
-2.523;-2.523;0.000;010;
-2.700;-2.700;0.000;010;
-2.883;-2.883;0.000;010;
-3.072;-3.072;0.000;010;
-3.267;-3.267;0.000;010;
-3.468;-3.468;0.000;010;
-3.675;-3.675;0.000;010;
-3.888;-3.888;0.000;010;
-4.107;-4.107;0.000;010;
-4.332;-4.332;0.000;010;
-4.563;-4.563;0.000;010;
-4.800;-4.800;0.000;010;
-5.037;-5.037;0.000;010;
-5.269;-5.269;0.000;010;
-5.495;-5.495;0.000;010;
-5.716;-5.716;0.000;010;
-5.931;-5.931;0.000;010;
-6.141;-6.141;0.000;010;
-6.345;-6.345;0.000;010;
-6.543;-6.543;0.000;010;
-6.736;-6.736;0.000;010;
-6.924;-6.924;0.000;010;
-7.106;-7.106;0.000;010;
-7.282;-7.282;0.000;010;
-7.453;-7.453;0.000;010;
-7.619;-7.619;0.000;010;
-7.779;-7.779;0.000;010;
-7.933;-7.933;0.000;010;
-8.082;-8.082;0.000;010;
-8.225;-8.225;0.000;010;
-8.363;-8.363;0.000;010;
-8.495;-8.495;0.000;010;
-8.622;-8.622;0.000;010;
-8.743;-8.743;0.000;010;
-8.859;-8.859;0.000;010;
-8.969;-8.969;0.000;010;
-9.074;-9.074;0.000;010;
-9.173;-9.173;0.000;010;
-9.267;-9.267;0.000;010;
-9.355;-9.355;0.000;010;
-9.437;-9.437;0.000;010;
-9.515;-9.515;0.000;010;
-9.586;-9.586;0.000;010;
-9.652;-9.652;0.000;010;
-9.713;-9.713;0.000;010;
-9.768;-9.768;0.000;010;
-9.817;-9.817;0.000;010;
-9.861;-9.861;0.000;010;
-9.899;-9.899;0.000;010;
-9.932;-9.932;0.000;010;
-9.960;-9.960;0.000;010;
-9.981;-9.981;0.000;010;
-9.998;-9.998;0.000;010;
-10.000;-10.000;0.000;010;
-9.997;-9.997;0.000;010;
-9.988;-9.988;0.000;010;
-9.973;-9.973;0.000;010;
-9.952;-9.952;0.000;010;
-9.925;-9.925;0.000;010;
-9.892;-9.892;0.000;010;
-9.853;-9.853;0.000;010;
-9.808;-9.808;0.000;010;
-9.757;-9.757;0.000;010;
-9.700;-9.700;0.000;010;
-9.637;-9.637;0.000;010;
-9.568;-9.568;0.000;010;
-9.493;-9.493;0.000;010;
-9.412;-9.412;0.000;010;
-9.325;-9.325;0.000;010;
-9.232;-9.232;0.000;010;
-9.133;-9.133;0.000;010;
-9.028;-9.028;0.000;010;
-8.917;-8.917;0.000;010;
-8.800;-8.800;0.000;010;
-8.677;-8.677;0.000;010;
-8.548;-8.548;0.000;010;
-8.413;-8.413;0.000;010;
-8.272;-8.272;0.000;010;
-8.125;-8.125;0.000;010;
-7.972;-7.972;0.000;010;
-7.813;-7.813;0.000;010;
-7.648;-7.648;0.000;010;
-7.477;-7.477;0.000;010;
-7.300;-7.300;0.000;010;
-7.117;-7.117;0.000;010;
-6.928;-6.928;0.000;010;
-6.733;-6.733;0.000;010;
-6.532;-6.532;0.000;010;
-6.325;-6.325;0.000;010;
-6.112;-6.112;0.000;010;
-5.893;-5.893;0.000;010;
-5.668;-5.668;0.000;010;
-5.437;-5.437;0.000;010;
-5.200;-5.200;0.000;010;
-4.963;-4.963;0.000;010;
-4.731;-4.731;0.000;010;
-4.505;-4.505;0.000;010;
-4.284;-4.284;0.000;010;
-4.069;-4.069;0.000;010;
-3.859;-3.859;0.000;010;
-3.655;-3.655;0.000;010;
-3.457;-3.457;0.000;010;
-3.264;-3.264;0.000;010;
-3.076;-3.076;0.000;010;
-2.894;-2.894;0.000;010;
-2.718;-2.718;0.000;010;
-2.547;-2.547;0.000;010;
-2.381;-2.381;0.000;010;
-2.221;-2.221;0.000;010;
-2.067;-2.067;0.000;010;
-1.918;-1.918;0.000;010;
-1.775;-1.775;0.000;010;
-1.637;-1.637;0.000;010;
-1.505;-1.505;0.000;010;
-1.378;-1.378;0.000;010;
-1.257;-1.257;0.000;010;
-1.141;-1.141;0.000;010;
-1.031;-1.031;0.000;010;
-0.926;-0.926;0.000;010;
